Datetime,NO2,NO,NOx,Tc,P,Fc,Foz,PDVs,PDVg,Ts,Er,Mode
2025-01-07 11:07:10,2.7,-1.5,1.2000000000000002,10.1,954.55,1543.5,50.95,1.087551,0.114,110.3,0.0,80.0
2025-01-07 11:07:20,2.95,-1.25,1.75,10.1,954.45,1588.0,50.95,1.0878800000000002,0.1155,110.3,0.0,80.0
2025-01-07 11:07:30,3.1,-0.9,2.1500000000000004,10.1,954.55,1583.0,51.25,1.0881175,0.1155,110.3,0.0,80.0
2025-01-07 11:07:40,3.3499999999999996,-0.9,2.3499999999999996,10.1,954.4,1547.5,51.6,1.0883485,0.114,110.3,0.0,80.0
2025-01-07 11:07:50,3.6,-1.0,2.6,10.1,954.4,1590.0,51.2,1.088524,0.1155,110.3,0.0,80.0
2025-01-07 11:08:00,4.2,-0.95,3.25,10.1,954.3499999999999,1586.0,51.45,1.0886395,0.1155,110.3,0.0,80.0
2025-01-07 11:08:10,5.0,-0.7,4.25,10.1,954.4,1548.0,51.3,1.088823,0.115,110.3,0.0,80.0
2025-01-07 11:08:20,5.3,0.09999999999999999,5.35,10.1,954.4,1591.0,51.0,1.0889375000000001,0.11649999999999999,110.3,0.0,80.0
2025-01-07 11:08:30,5.65,0.8500000000000001,6.5,10.1,954.3499999999999,1586.5,51.400000000000006,1.0890235000000001,0.11649999999999999,110.3,0.0,80.0
2025-01-07 11:08:40,6.05,1.2,7.3,10.1,954.45,1545.5,51.45,1.089132,0.115,110.3,0.0,80.0
2025-01-07 11:08:50,7.6,1.65,9.25,10.1,954.4,1589.5,51.25,1.089201,0.11649999999999999,110.3,0.0,80.0
2025-01-07 11:09:00,7.75,2.15,9.9,10.1,954.3,1585.5,51.5,1.08924,0.11649999999999999,110.3,0.0,80.0
2025-01-07 11:09:10,8.35,1.5499999999999998,9.899999999999999,10.1,954.4,1547.5,51.45,1.0893355,0.1155,110.3,0.0,80.0
2025-01-07 11:09:20,8.2,0.85,9.05,10.1,954.45,1585.5,51.1,1.0893655,0.11699999999999999,110.4,0.0,80.0
2025-01-07 11:09:30,8.75,1.05,9.7,10.149999999999999,954.3,1583.5,51.45,1.0893735,0.11699999999999999,110.3,0.0,80.0
2025-01-07 11:09:40,9.3,1.35,10.65,10.2,954.4,1545.0,51.150000000000006,1.0894705,0.116,110.3,0.0,80.0
2025-01-07 11:09:50,10.05,1.9500000000000002,11.95,10.2,954.3499999999999,1589.0,51.05,1.089492,0.1175,110.3,0.0,80.0
2025-01-07 11:10:00,10.8,2.4,13.2,10.2,954.3499999999999,1585.5,51.150000000000006,1.0895505,0.1175,110.3,0.0,80.0
2025-01-07 11:10:10,11.399999999999999,2.55,14.0,10.2,954.45,1547.0,51.25,1.089631,0.116,110.3,0.0,80.0
2025-01-07 11:10:20,12.15,2.5,14.65,10.2,954.3499999999999,1590.0,51.1,1.089696,0.1175,110.35,0.0,80.0
2025-01-07 11:10:30,13.100000000000001,2.6500000000000004,15.75,10.2,954.25,1585.5,51.4,1.089712,0.1175,110.35,0.0,80.0
2025-01-07 11:10:40,14.15,2.7,16.8,10.2,954.3,1549.0,51.3,1.0898555,0.1165,110.4,0.0,80.0
2025-01-07 11:10:50,14.95,2.9,17.85,10.2,954.4,1589.0,50.849999999999994,1.089926,0.1185,110.4,0.0,80.0
2025-01-07 11:11:00,15.149999999999999,3.1,18.25,10.2,954.25,1585.5,51.25,1.0899995,0.118,110.3,0.0,80.0
2025-01-07 11:11:10,15.2,3.05,18.2,10.2,954.25,1550.0,51.35,1.0901045,0.117,110.3,0.0,80.0
2025-01-07 11:11:20,15.55,2.55,18.1,10.2,954.25,1594.5,51.0,1.090193,0.1185,110.35,0.0,80.0
2025-01-07 11:11:30,16.1,2.25,18.35,10.2,954.2,1588.0,51.25,1.0902465,0.1185,110.35,0.0,80.0
2025-01-07 11:11:40,16.35,2.25,18.65,10.2,954.25,1548.5,51.15,1.0903749999999999,0.117,110.4,0.0,80.0
2025-01-07 11:11:50,16.200000000000003,2.4,18.55,10.3,954.25,1592.5,50.849999999999994,1.0904530000000001,0.1185,110.4,0.0,80.0
2025-01-07 11:12:00,15.850000000000001,2.3499999999999996,18.25,10.3,954.1500000000001,1587.0,51.25,1.090506,0.1185,110.35,0.0,80.0
2025-01-07 11:12:10,15.75,2.05,17.799999999999997,10.3,954.1500000000001,1550.0,51.25,1.0906075,0.117,110.35,0.0,80.0
2025-01-07 11:12:20,15.649999999999999,1.85,17.5,10.3,954.25,1587.5,50.849999999999994,1.0906660000000001,0.1185,110.4,0.0,80.0
2025-01-07 11:12:30,15.4,1.6,17.049999999999997,10.3,954.05,1586.0,51.35,1.0907209999999998,0.119,110.4,0.0,80.0
2025-01-07 11:12:40,15.1,1.25,16.4,10.3,954.1500000000001,1546.5,51.25,1.0908315000000002,0.1175,110.4,0.0,80.0
2025-01-07 11:12:50,14.75,0.75,15.45,10.3,954.1,1588.5,50.95,1.0908915000000001,0.1195,110.4,0.0,80.0
2025-01-07 11:13:00,14.100000000000001,0.1,14.25,10.3,954.1,1586.0,51.25,1.0909689999999999,0.119,110.35,0.0,80.0
2025-01-07 11:13:10,13.45,-0.2,13.35,10.3,954.1500000000001,1547.5,51.15,1.0910665,0.1175,110.4,0.0,80.0
2025-01-07 11:13:20,12.85,-0.05,12.75,10.3,954.1500000000001,1590.0,50.9,1.0911295,0.1195,110.4,0.0,80.0
2025-01-07 11:13:30,11.85,-0.1,11.7,10.3,954.1,1584.0,51.15,1.0911775000000001,0.1195,110.4,0.0,80.0
2025-01-07 11:13:40,10.85,-0.25,10.600000000000001,10.3,954.1500000000001,1549.5,51.15,1.091268,0.118,110.4,0.0,80.0
2025-01-07 11:13:50,10.3,-0.5,9.8,10.3,954.1500000000001,1586.0,50.8,1.0913195,0.1195,110.4,0.0,80.0
2025-01-07 11:14:00,9.95,-0.6,9.350000000000001,10.4,954.2,1582.5,51.15,1.0913555000000001,0.1195,110.4,0.0,80.0
2025-01-07 11:14:10,9.649999999999999,-0.25,9.4,10.4,954.1500000000001,1548.5,51.15,1.091453,0.118,110.35,0.0,80.0
2025-01-07 11:14:20,9.3,0.2,9.5,10.4,954.05,1587.0,51.05,1.091517,0.1195,110.4,0.0,80.0
2025-01-07 11:14:30,8.75,0.25,9.0,10.4,954.0,1586.5,51.25,1.091566,0.12,110.4,0.0,80.0
2025-01-07 11:14:40,8.350000000000001,0.1,8.45,10.4,954.05,1548.0,51.15,1.091659,0.118,110.4,0.0,80.0
2025-01-07 11:14:50,8.1,0.0,8.1,10.4,954.0,1591.5,50.95,1.091715,0.12,110.4,0.0,80.0
2025-01-07 11:15:00,7.65,0.05,7.75,10.4,954.0,1584.0,51.3,1.0917759999999999,0.12,110.4,0.0,80.0
2025-01-07 11:15:10,7.1,0.4,7.5,10.4,954.05,1548.5,51.2,1.0918665,0.1185,110.35,0.0,80.0
2025-01-07 11:15:20,6.699999999999999,0.5,7.199999999999999,10.4,954.05,1589.5,51.0,1.091932,0.1205,110.4,0.0,80.0
2025-01-07 11:15:30,6.45,0.45,6.9,10.4,954.0,1584.5,51.2,1.091987,0.12,110.4,0.0,80.0
2025-01-07 11:15:40,6.1,0.7,6.8,10.4,953.95,1550.5,51.3,1.0920775,0.1185,110.4,0.0,80.0
2025-01-07 11:15:50,5.9,0.6499999999999999,6.55,10.4,954.0,1590.5,50.95,1.0921509999999999,0.1205,110.4,0.0,80.0
2025-01-07 11:16:00,6.1,0.5,6.6,10.5,954.0,1584.0,51.3,1.092199,0.12,110.4,0.0,80.0
2025-01-07 11:16:10,6.15,0.45,6.65,10.5,954.0,1548.0,51.15,1.092285,0.119,110.4,0.0,80.0
2025-01-07 11:16:20,5.65,0.8,6.45,10.5,953.95,1589.0,50.95,1.0923465,0.1205,110.4,0.0,80.0
2025-01-07 11:16:30,5.35,1.1,6.4,10.5,953.9,1586.0,51.2,1.0924005,0.1205,110.4,0.0,80.0
2025-01-07 11:16:40,5.05,1.4,6.45,10.5,953.95,1550.5,51.25,1.0924805,0.119,110.4,0.0,80.0
2025-01-07 11:16:50,4.75,1.5,6.25,10.5,953.95,1590.5,51.0,1.0925375000000002,0.1205,110.4,0.0,80.0
2025-01-07 11:17:00,4.55,1.5,6.0,10.5,953.9,1584.5,51.25,1.092595,0.1205,110.4,0.0,80.0
2025-01-07 11:17:10,4.25,1.35,5.6,10.5,953.9,1549.5,51.15,1.0926710000000002,0.119,110.4,0.0,80.0
2025-01-07 11:17:20,4.1,1.05,5.15,10.5,953.95,1589.5,51.05,1.092733,0.121,110.4,0.0,80.0
2025-01-07 11:17:30,4.1,1.0,5.0,10.5,953.95,1585.5,51.400000000000006,1.0927734999999998,0.121,110.4,0.0,80.0
2025-01-07 11:17:40,3.95,1.05,5.05,10.5,953.95,1551.0,51.25,1.0928499999999999,0.119,110.4,0.0,80.0
2025-01-07 11:17:50,3.7,1.1,4.800000000000001,10.55,953.95,1590.0,50.95,1.0929035,0.1215,110.4,0.0,80.0
2025-01-07 11:18:00,3.6,0.9,4.5,10.6,953.9,1584.0,51.3,1.0929389999999999,0.121,110.4,0.0,80.0
2025-01-07 11:18:10,3.6500000000000004,0.45,4.15,10.6,953.95,1544.5,51.15,1.0930170000000001,0.1195,110.4,0.0,80.0
2025-01-07 11:18:20,3.55,0.45,3.95,10.6,953.9,1588.5,51.0,1.093067,0.1215,110.4,0.0,80.0
2025-01-07 11:18:30,3.4,0.45,3.8499999999999996,10.6,953.9,1585.0,51.400000000000006,1.09311,0.121,110.4,0.0,80.0
2025-01-07 11:18:40,3.3499999999999996,0.25,3.6,10.6,953.8499999999999,1549.0,51.400000000000006,1.0931955,0.12,110.4,0.0,80.0
2025-01-07 11:18:50,3.05,0.5,3.55,10.6,953.8,1592.0,51.2,1.0932400000000002,0.1215,110.4,0.0,80.0
2025-01-07 11:19:00,2.6,0.8,3.45,10.6,953.75,1586.0,51.400000000000006,1.0932970000000002,0.1215,110.4,0.0,80.0
2025-01-07 11:19:10,2.45,0.8,3.3,10.6,953.8499999999999,1549.5,51.35,1.0933695,0.1195,110.4,0.0,80.0
2025-01-07 11:19:20,2.75,0.55,3.3,10.6,953.8,1589.0,51.150000000000006,1.0934309999999998,0.1215,110.4,0.0,80.0
2025-01-07 11:19:30,2.9,0.35,3.3,10.6,953.8,1586.5,51.400000000000006,1.0934865,0.1215,110.4,0.0,80.0
2025-01-07 11:19:40,2.9,0.25,3.1500000000000004,10.7,953.75,1551.0,51.45,1.0935655,0.1195,110.4,0.0,80.0
2025-01-07 11:19:50,2.75,0.3,3.05,10.7,953.8,1590.0,51.150000000000006,1.093614,0.122,110.4,0.0,80.0
2025-01-07 11:20:00,2.7,0.2,2.9,10.7,953.8,1588.0,51.400000000000006,1.0936465000000002,0.1215,110.4,0.0,80.0
2025-01-07 11:20:10,2.8499999999999996,0.0,2.8,10.7,953.75,1550.5,51.45,1.0937105,0.121,110.4,0.0,80.0
2025-01-07 11:20:20,2.9,-0.1,2.8,10.7,953.75,1590.0,51.150000000000006,1.0937655,0.1215,110.4,0.0,80.0
2025-01-07 11:20:30,2.8,-0.2,2.6,10.7,953.75,1584.5,51.45,1.093806,0.122,110.4,0.0,80.0
2025-01-07 11:20:40,2.6,-0.35,2.3,10.7,953.7,1551.5,51.55,1.0938605,0.1205,110.4,0.0,80.0
2025-01-07 11:20:50,2.45,-0.45,2.0,10.7,953.75,1589.0,51.349999999999994,1.0939025,0.122,110.4,0.0,80.0
2025-01-07 11:21:00,2.3499999999999996,-0.45,1.9,10.7,953.7,1584.0,51.5,1.0939515000000002,0.122,110.4,0.0,80.0
2025-01-07 11:21:10,2.1500000000000004,-0.4,1.75,10.7,953.75,1549.5,51.5,1.094023,0.1205,110.4,0.0,80.0
2025-01-07 11:21:20,1.95,-0.4,1.55,10.8,953.8,1590.5,51.3,1.094073,0.1225,110.4,0.0,80.0
2025-01-07 11:21:30,1.75,-0.35,1.4,10.8,953.7,1587.0,51.45,1.0941245,0.122,110.4,0.0,80.0
2025-01-07 11:21:40,1.55,-0.3,1.25,10.8,953.75,1548.5,51.2,1.09419,0.12,110.4,0.0,80.0
2025-01-07 11:21:50,1.4,-0.45,0.95,10.8,953.7,1588.0,51.05,1.09424,0.1235,110.4,0.0,80.0
2025-01-07 11:22:00,1.5,-0.6499999999999999,0.8500000000000001,10.8,953.7,1585.0,51.2,1.0942720000000001,0.1225,110.4,0.0,80.0
2025-01-07 11:22:10,1.4,-0.45,0.95,10.8,953.7,1549.5,51.4,1.0943235,0.121,110.4,0.0,80.0
2025-01-07 11:22:20,1.15,-0.45,0.6499999999999999,10.8,953.75,1589.0,51.05,1.0943615,0.123,110.4,0.0,80.0
2025-01-07 11:22:30,0.95,-0.55,0.45,10.8,953.7,1584.0,51.35,1.0944004999999999,0.1225,110.4,0.0,80.0
2025-01-07 11:22:40,0.75,-0.6,0.15000000000000002,10.8,953.75,1548.5,51.35,1.0944405000000001,0.121,110.4,0.0,80.0
2025-01-07 11:22:50,0.7,-0.8500000000000001,-0.15000000000000002,10.8,953.7,1589.0,51.1,1.094489,0.123,110.4,0.0,80.0
2025-01-07 11:23:00,0.6,-0.95,-0.35,10.9,953.7,1586.0,51.45,1.0945304999999999,0.1225,110.4,0.0,80.0
2025-01-07 11:23:10,0.2,-0.8,-0.6,10.9,953.7,1548.5,51.25,1.094576,0.1205,110.4,0.0,80.0
2025-01-07 11:23:20,-0.2,-0.7,-0.9,10.9,953.75,1589.0,51.0,1.0946205,0.123,110.4,0.0,80.0
2025-01-07 11:23:30,-0.45,-0.5,-0.95,10.9,953.7,1587.0,51.55,1.0946535000000002,0.1225,110.4,0.0,80.0
2025-01-07 11:23:40,-0.5,-0.5,-1.0,10.9,953.75,1549.5,51.2,1.094711,0.1215,110.4,0.0,80.0
2025-01-07 11:23:50,-0.55,-0.5,-1.0,10.9,953.7,1589.5,51.2,1.0947465,0.123,110.4,0.0,80.0
2025-01-07 11:24:00,-0.7,-0.5,-1.25,10.9,953.6500000000001,1583.5,51.5,1.0947875,0.123,110.4,0.0,80.0
2025-01-07 11:24:10,-0.8,-0.6499999999999999,-1.45,10.9,953.6500000000001,1550.0,51.65,1.094828,0.1215,110.4,0.0,80.0
2025-01-07 11:24:20,-0.8,-0.8500000000000001,-1.65,10.9,953.7,1590.0,51.3,1.0948575,0.1235,110.4,0.0,80.0
2025-01-07 11:24:30,-0.75,-0.95,-1.75,10.95,953.6,1587.0,51.35,1.0948715,0.123,110.4,0.0,80.0
2025-01-07 11:24:40,-0.6499999999999999,-1.1,-1.75,11.0,953.6,1550.5,51.35,1.094916,0.1215,110.4,0.0,80.0
2025-01-07 11:24:50,-0.6,-1.1,-1.6,11.0,953.55,1588.0,51.25,1.0949309999999999,0.1235,110.4,0.0,80.0
2025-01-07 11:25:00,-0.75,-1.0,-1.75,11.0,953.55,1586.0,51.4,1.0949645000000001,0.124,110.4,0.0,80.0
2025-01-07 11:25:10,-0.9,-1.1,-1.95,11.0,953.6,1548.5,51.25,1.0949885,0.1215,110.4,0.0,80.0
2025-01-07 11:25:20,-0.9,-1.2,-2.05,11.0,953.6,1588.0,51.05,1.09501,0.1235,110.4,0.0,80.0
2025-01-07 11:25:30,-0.9,-1.2,-2.1500000000000004,11.0,953.55,1585.5,51.45,1.095035,0.124,110.4,0.0,80.0
2025-01-07 11:25:40,-0.9,-1.3,-2.2,11.0,953.6,1550.0,51.400000000000006,1.095054,0.122,110.4,0.0,80.0
2025-01-07 11:25:50,-0.9,-1.35,-2.25,11.0,953.5,1590.0,51.2,1.095065,0.1235,110.4,0.0,80.0
2025-01-07 11:26:00,-1.05,-1.45,-2.55,11.0,953.55,1585.0,51.55,1.0950805,0.1235,110.4,0.0,80.0
2025-01-07 11:26:10,-1.2,-1.65,-2.8,11.05,953.45,1551.0,51.65,1.0951105,0.1215,110.4,0.0,80.0
2025-01-07 11:26:20,-1.2,-1.6,-2.8,11.1,953.45,1589.5,51.150000000000006,1.095126,0.124,110.4,0.0,80.0
2025-01-07 11:26:30,-1.45,-1.55,-3.0,11.1,953.4,1588.5,51.599999999999994,1.0951485,0.123,110.4,0.0,80.0
2025-01-07 11:26:40,-1.7,-1.5,-3.2,11.1,953.5,1550.5,51.45,1.0951805000000001,0.1215,110.4,0.0,80.0
2025-01-07 11:26:50,-1.7,-0.15,-1.8499999999999999,11.1,953.45,1589.5,51.150000000000006,1.095104,0.1235,110.4,0.0,80.0
2025-01-07 11:27:00,-1.55,16.4,14.8,11.1,953.5,1591.5,51.55,1.0952175,0.1235,110.4,0.0,80.0
2025-01-07 11:27:10,-1.5,3.8499999999999996,2.3499999999999996,11.1,953.45,1551.5,51.65,1.0952625,0.122,110.4,0.0,80.0
2025-01-07 11:27:20,-1.7000000000000002,3.9,2.2,11.1,953.5,1591.5,51.2,1.095283,0.124,110.4,0.0,80.0
2025-01-07 11:27:30,-1.85,3.95,2.05,11.1,953.4,1591.5,51.5,1.095297,0.1235,110.4,0.0,80.0
2025-01-07 11:27:40,-1.95,3.8499999999999996,1.9,11.1,953.5,1553.5,51.5,1.095328,0.1225,110.4,0.0,80.0
2025-01-07 11:27:50,-2.0,3.6500000000000004,1.65,11.2,953.5,1593.0,51.3,1.0953505,0.124,110.4,0.0,80.0
2025-01-07 11:28:00,-1.85,3.45,1.6,11.2,953.4,1589.0,51.65,1.0953675,0.1235,110.4,0.0,80.0
2025-01-07 11:28:10,-1.6,3.25,1.65,11.2,953.45,1552.5,51.55,1.0954030000000001,0.1225,110.4,0.0,80.0
2025-01-07 11:28:20,-1.25,27.45,26.200000000000003,11.2,953.4,1593.5,51.3,1.0951675,0.124,110.4,0.0,80.0
2025-01-07 11:28:30,-0.9,83.45,82.55000000000001,11.2,953.4,1591.5,51.55,1.095412,0.124,110.4,0.0,80.0
2025-01-07 11:28:40,-0.35,52.55,52.15,11.2,953.4,1554.0,51.7,1.0954760000000001,0.122,110.4,0.0,80.0
2025-01-07 11:28:50,-0.15000000000000002,14.95,14.75,11.2,953.45,1594.5,51.400000000000006,1.095499,0.1245,110.4,0.0,80.0
2025-01-07 11:29:00,-0.15000000000000002,15.05,14.9,11.2,953.45,1591.5,51.65,1.0955265,0.124,110.4,0.0,80.0
2025-01-07 11:29:10,-0.1,15.3,15.2,11.2,953.55,1551.0,51.65,1.0955415,0.1225,110.4,0.0,80.0
2025-01-07 11:29:20,-0.15000000000000002,15.149999999999999,15.0,11.3,953.4,1592.0,51.6,1.0955715,0.124,110.4,0.0,80.0
2025-01-07 11:29:30,0.1,15.0,15.149999999999999,11.3,953.4,1589.0,51.85,1.0955795,0.1235,110.4,0.0,80.0
2025-01-07 11:29:40,0.35,14.9,15.25,11.3,953.45,1549.0,51.65,1.0955965,0.1225,110.4,0.0,80.0
2025-01-07 11:29:50,0.3,13.4,13.7,11.3,953.4,1592.0,51.45,1.0956074999999998,0.124,110.4,0.0,80.0
2025-01-07 11:30:00,0.4,10.45,10.9,11.3,953.4,1591.0,51.7,1.0956035,0.124,110.4,0.0,80.0
2025-01-07 11:30:10,0.6,8.399999999999999,9.0,11.3,953.45,1553.0,51.75,1.095618,0.122,110.4,0.0,80.0
2025-01-07 11:30:20,1.0,8.3,9.3,11.3,953.4,1593.5,51.5,1.0956074999999998,0.124,110.4,0.0,80.0
2025-01-07 11:30:30,0.95,8.6,9.55,11.3,953.4,1590.0,51.95,1.095625,0.124,110.4,0.0,80.0
2025-01-07 11:30:40,0.75,8.9,9.649999999999999,11.3,953.5,1549.5,51.75,1.0956265,0.1225,110.45,0.0,80.0
2025-01-07 11:30:50,0.6,9.0,9.6,11.350000000000001,953.45,1591.5,51.5,1.0956204999999999,0.1245,110.4,0.0,80.0
2025-01-07 11:31:00,0.6,9.2,9.8,11.4,953.4,1589.0,51.8,1.0956204999999999,0.124,110.4,0.0,80.0
2025-01-07 11:31:10,0.30000000000000004,9.6,10.0,11.4,953.3499999999999,1553.0,51.95,1.095618,0.1225,110.4,0.0,80.0
2025-01-07 11:31:20,0.05,6.4,6.449999999999999,11.4,953.4,1592.0,51.6,1.0956045,0.124,110.4,0.0,80.0
2025-01-07 11:31:30,-0.15000000000000002,0.55,0.39999999999999997,11.4,953.25,1584.0,52.2,1.095532,0.124,110.45,0.0,80.0
2025-01-07 11:31:40,-0.45,-1.2,-1.65,11.4,953.25,1551.0,52.05,1.0955724999999998,0.1225,110.4,0.0,80.0
2025-01-07 11:31:50,-0.55,0.35,-0.3,11.4,953.3,1590.5,51.8,1.095567,0.1245,110.4,0.0,80.0
2025-01-07 11:32:00,-0.45,0.5,0.0,11.4,953.1500000000001,1585.5,52.25,1.0955620000000001,0.1245,110.4,0.0,80.0
2025-01-07 11:32:10,-0.30000000000000004,0.45,0.1,11.4,953.25,1550.5,51.900000000000006,1.0955675,0.1225,110.4,0.0,80.0
2025-01-07 11:32:20,0.0,0.6499999999999999,0.6,11.4,953.2,1589.5,52.099999999999994,1.0955475,0.124,110.4,0.0,80.0
2025-01-07 11:32:30,-0.15000000000000002,0.7,0.6499999999999999,11.5,953.1,1585.5,52.05,1.095536,0.1245,110.4,0.0,80.0
2025-01-07 11:32:40,-0.15000000000000002,0.7,0.55,11.5,953.05,1551.0,52.2,1.0955395,0.123,110.4,0.0,80.0
2025-01-07 11:32:50,0.1,0.8,0.8500000000000001,11.5,952.45,1587.0,54.0,1.095538,0.125,110.4,0.0,80.0
2025-01-07 11:33:00,0.1,1.2,1.3,11.5,952.25,1583.5,53.45,1.095526,0.125,110.4,0.0,80.0
2025-01-07 11:33:10,-0.30000000000000004,2.6,2.3,11.5,952.25,1548.5,53.35,1.0955499999999998,0.123,110.4,0.0,80.0
2025-01-07 11:33:20,-0.6,3.5999999999999996,3.0,11.5,952.1,1587.5,53.650000000000006,1.095513,0.1245,110.4,0.0,80.0
2025-01-07 11:33:30,-0.35,4.15,3.8,11.5,952.05,1583.0,53.849999999999994,1.0955165,0.125,110.4,0.0,80.0
2025-01-07 11:33:40,-0.1,4.45,4.300000000000001,11.5,952.8,1553.5,52.349999999999994,1.095523,0.123,110.4,0.0,80.0
2025-01-07 11:33:50,-0.15000000000000002,4.65,4.55,11.55,953.05,1593.0,51.6,1.0954855000000001,0.1245,110.4,0.0,80.0
2025-01-07 11:34:00,-0.4,4.699999999999999,4.3,11.6,952.75,1588.0,52.650000000000006,1.0954865,0.1245,110.4,0.0,80.0
2025-01-07 11:34:10,-0.4,4.300000000000001,3.9,11.6,952.35,1552.0,52.95,1.0954975,0.123,110.4,0.0,80.0
2025-01-07 11:34:20,-0.1,4.05,3.9,11.6,952.05,1589.5,53.0,1.0954920000000001,0.1245,110.4,0.0,80.0
2025-01-07 11:34:30,0.0,3.5999999999999996,3.5999999999999996,11.6,952.0999999999999,1588.5,53.099999999999994,1.095464,0.125,110.4,0.0,80.0
2025-01-07 11:34:40,0.1,2.25,2.4,11.6,952.6,1553.5,52.25,1.095475,0.123,110.4,0.0,80.0
2025-01-07 11:34:50,0.15000000000000002,1.6,1.7000000000000002,11.6,952.2,1589.5,52.650000000000006,1.0954535,0.125,110.4,0.0,80.0
2025-01-07 11:35:00,0.15000000000000002,1.95,2.1,11.6,951.9,1585.0,53.2,1.0954535,0.125,110.4,0.0,80.0
2025-01-07 11:35:10,0.3,2.1500000000000004,2.45,11.6,951.95,1552.0,53.55,1.0954525,0.123,110.45,0.0,80.0
2025-01-07 11:35:20,0.3,2.05,2.3499999999999996,11.7,951.9,1589.5,52.8,1.09543,0.125,110.4,0.0,80.0
2025-01-07 11:35:30,0.2,2.25,2.45,11.7,952.05,1591.0,52.8,1.095407,0.125,110.4,0.0,80.0
2025-01-07 11:35:40,-0.05,2.9000000000000004,2.85,11.7,952.05,1552.5,52.6,1.095421,0.123,110.4,0.0,80.0
2025-01-07 11:35:50,-0.3,3.5,3.1500000000000004,11.7,951.4,1592.0,53.1,1.0954215,0.125,110.4,0.0,80.0
2025-01-07 11:36:00,-0.15000000000000002,3.5,3.3499999999999996,11.7,950.8499999999999,1587.0,53.35,1.0953810000000002,0.125,110.4,0.0,80.0
2025-01-07 11:36:10,0.15000000000000002,3.25,3.4,11.7,951.05,1556.5,52.5,1.095406,0.123,110.4,0.0,80.0
2025-01-07 11:36:20,0.25,3.3499999999999996,3.6500000000000004,11.7,951.3,1594.0,51.650000000000006,1.095339,0.125,110.45,0.0,80.0
